id,franking_percentage,notes,payable_date,dividend_per_share,ex_dividend_date,dividend_date,symbol,dividend_type
,1.0,,1998-09-29,0.2,1998-07-09,,TGG,Final
,1.0,,1999-03-15,0.05,1999-02-23,,TGG,Interim
,1.0,,1999-09-21,0.1,1999-08-30,,TGG,Final
,1.0,,2000-03-17,0.05,2000-02-28,,TGG,Interim
,1.0,,2000-09-25,0.12,2000-04-09,,TGG,Final
,1.0,,2001-03-16,0.05,2001-02-26,,TGG,Interim
,1.0,,2001-09-28,0.05,2001-03-09,,TGG,Final
,1.0,,2001-09-28,0.03,2001-03-09,,TGG,Special Cash
,1.0,,2002-09-27,0.03,2002-02-09,,TGG,Final
,1.0,,2002-03-22,0.03,2002-04-03,,TGG,Interim
,1.0,,2005-03-21,0.025,2005-01-03,,TGG,Interim
,1.0,,2005-09-30,0.025,2005-05-09,,TGG,Final
,1.0,,2006-09-22,0.03,2006-04-09,,TGG,Final
,1.0,,2006-03-21,0.025,2006-07-03,,TGG,Interim
,1.0,,2007-09-25,0.05,2007-05-09,,TGG,Final
,1.0,,2007-03-23,0.03,2007-08-03,,TGG,Interim
,1.0,,2010-12-15,0.03,2010-02-12,,TGG,Final
,1.0,,2011-09-20,0.02,2011-02-09,,TGG,Final
,1.0,,2012-09-28,0.015,2012-07-09,,TGG,Final
,1.0,,2013-09-27,0.025,2013-09-09,,TGG,Final
,1.0,,2014-09-26,0.035,2014-10-09,,TGG,Final
,0.17,,2015-09-25,0.040999999999999995,2015-09-09,,TGG,Final
,0.56,,2016-09-23,0.045,2016-08-09,,TGG,Final
,1.0,,2017-09-22,0.045,2017-07-09,,TGG,Final
,0.0,,2006-03-15,0.125,2005-12-22,,TGP,Interim
,0.0,,2006-09-15,0.154,2006-06-26,,TGP,Final
,0.0,,2007-03-15,0.125,2006-12-21,,TGP,Interim
,0.0,,2007-09-14,0.154,2007-06-25,,TGP,Final
,0.0,,2008-03-14,0.1,2007-12-21,,TGP,Interim
,0.0,,2008-12-09,0.05,2008-06-24,,TGP,Final
,0.0,,2009-03-13,0.05,2008-12-23,,TGP,Interim
,0.0,,2011-06-05,0.2,2011-04-20,,TGP,Interim
,0.0,,2011-09-16,0.05,2011-05-09,,TGP,Interim
,0.0,,2011-06-22,0.07,2011-08-06,,TGP,Final
,0.0,,2011-07-21,0.2,2011-08-07,,TGP,Interim
,0.0,,2011-11-11,0.07,2011-10-28,,TGP,Interim
,0.0,,2012-11-14,0.025,2012-01-11,,TGP,Interim
,0.0,,2012-02-14,0.07,2012-01-30,,TGP,Interim
,0.0,,2012-06-28,0.13,2012-06-18,,TGP,Interim
,0.0,,2013-03-13,0.04,2013-02-28,,TGP,Interim
,0.0,,2013-07-31,0.01,2013-06-24,,TGP,Final
,0.0,,2013-10-24,0.0125,2013-11-10,,TGP,Interim
,0.0,,2014-01-24,0.0125,2013-12-23,,TGP,Interim
,0.0,,2014-04-24,0.0125,2014-03-25,,TGP,Interim
,0.0,,2014-07-24,0.0125,2014-06-26,,TGP,Final
,0.0,,2014-10-24,0.0131,2014-09-26,,TGP,Interim
,0.0,,2015-01-27,0.0148,2014-12-29,,TGP,Interim
,0.0,,2015-04-24,0.0148,2015-03-27,,TGP,Interim
,0.0,,2015-07-27,0.0148,2015-06-26,,TGP,Final
,0.0,,2015-10-26,0.015600000000000001,2015-09-28,,TGP,Interim
,0.0,,2016-01-28,0.015600000000000001,2015-12-29,,TGP,Interim
,0.0,,2016-04-29,0.015600000000000001,2016-03-30,,TGP,Interim
,0.0,,2016-07-27,0.015600000000000001,2016-06-29,,TGP,Final
,0.0,,2016-10-28,0.016200000000000003,2016-09-29,,TGP,Interim
,0.0,,2017-01-25,0.016200000000000003,2016-12-29,,TGP,Interim
,0.0,,2017-04-27,0.016200000000000003,2017-03-30,,TGP,Interim
,0.0,DRP SUSPENDED,2017-07-27,0.016200000000000003,2017-06-29,2017-06-30,TGP,Final
,0.0,EST 0.75C; DRP SUSPE NDED,2017-10-26,0.0075,2017-09-28,2017-09-29,TGP,Interim
,0.0,EST 0.75C; DRP SUSPE NDED,2018-01-30,0.0075,2017-12-28,2017-12-29,TGP,Interim
,0.0,,2018-01-31,0.2101,2018-01-23,,TGP,Interim
,0.0,EST 2C; DRP,2018-04-26,0.02,2018-03-28,2018-03-29,TGP,Interim
,0.0,,2010-10-18,0.005,2010-08-30,,TOP,Final
,0.0,,2011-11-30,0.005,2011-05-09,,TOP,Final
,1.0,,2015-10-14,0.005,2015-09-16,,TOP,Final
,1.0,,2016-06-04,0.0055000000000000005,2016-03-15,,TOP,Interim
,1.0,,2016-04-10,0.006,2016-09-13,,TOP,Final
,1.0,,2017-05-04,0.006,2017-03-15,,TOP,Interim
,1.0,0.65C FRANKED @ 27.5 %; DRP NIL DISCOUNT,2017-04-10,0.006500000000000001,2017-09-13,2017-09-14,TOP,Final
,1.0,0.6C FRANKED @ 27.5% ; DRP NIL DISCOUNT,2018-04-04,0.006,2018-03-14,2018-03-15,TOP,Interim
,0.0,,2015-07-24,0.0281,2015-06-26,,TOT,Interim
,0.0,,2015-10-23,0.012,2015-08-31,,TOT,Final
,0.0,,2015-10-23,0.0281,2015-09-28,,TOT,Interim
,0.0,,2016-01-27,0.015,2015-12-29,,TOT,Interim
,0.0,,2016-04-28,0.015,2016-03-30,,TOT,Interim
,0.0,,2016-07-26,0.015,2016-06-29,,TOT,Final
,0.0,,2016-10-27,0.019,2016-09-29,,TOT,Interim
,0.0,,2017-01-25,0.019,2016-12-29,,TOT,Interim
,0.0,,2017-04-27,0.019,2017-03-30,,TOT,Interim
,0.0,2.4C SPECIAL,2017-07-27,0.048,2017-06-29,2017-06-30,TOT,Final
,0.0,EST 2.25C,2017-10-26,0.0225,2017-09-28,2017-09-29,TOT,Interim
,0.0,EST 2.25C,2018-01-25,0.0225,2017-12-28,2017-12-29,TOT,Interim
,0.0,EST 2.25C,2018-04-24,0.0225,2018-03-28,2018-03-29,TOT,Interim
,0.68,17.8183C FR@30%;2.58 8C CFI;DRP NIL DISC,2017-07-14,0.26364699999999996,2017-06-29,2017-06-30,UBA,Final
,0.85,46.3536C FR@30%;4.18 05C CFI;DRP NIL DISC,2018-01-15,0.543467,2017-12-28,2017-12-29,UBA,Interim
,0.0,100% FOREIGN SOURCE;  DRP NIL DISCOUNT,2017-07-14,0.518105,2017-06-29,2017-06-30,UBE,Final
,0.0,100% FOREIGN SOURCE;  DRP NIL DISCOUNT,2017-07-14,0.322853,2017-06-29,2017-06-30,UBJ,Final
,0.0,5.615C FOREIGN SOURC E; DRP NIL DISCOUNT,2017-07-14,0.081552,2017-06-29,2017-06-30,UBP,Final
,0.0,43.6055C FOREIGN SOU RCE;DRP NIL DISCOUNT,2017-07-14,0.48168199999999994,2017-06-29,2017-06-30,UBU,Final
,0.0,41.7437C FOREIGN SOU RCE;DRP NIL DISCOUNT,2017-07-14,0.429285,2017-06-29,2017-06-30,UBW,Final
,1.0,,2018-03-26,0.005,2018-01-03,,URB,Interim
,0.0,,2012-09-24,0.05,2012-06-26,,URF,Interim
,0.0,,2013-03-14,0.05,2012-12-21,,URF,Final
,0.0,,2013-09-25,0.05,2013-06-24,,URF,Interim
,0.0,,2014-03-24,0.05,2013-12-23,,URF,Interim
,0.0,,2014-09-24,0.05,2014-06-26,,URF,Interim
,0.0,,2015-06-02,0.05,2014-12-29,,URF,Interim
,0.0,,2015-10-08,0.05,2015-06-26,,URF,Final
,0.0,,2016-01-29,0.05,2015-12-29,,URF,Final
,0.0,,2016-01-08,0.05,2016-06-29,,URF,Interim
,0.0,,2017-03-02,0.05,2016-12-29,,URF,Final
,0.0,DRP,2017-01-08,0.05,2017-06-29,2017-06-30,URF,Interim
,0.0,DRP,2018-05-02,0.05,2017-12-28,2017-12-29,URF,Final
,0.0,DRP NIL DISCOUNT,2017-07-18,0.021571,2017-07-03,2017-07-04,USD,Final
,0.0,,2016-07-18,0.5215,2016-01-07,,VACF,Final
,0.0,,2016-10-19,0.3532,2016-04-10,,VACF,Interim
,0.0,,2017-10-17,0.2534,2017-02-10,,VACF,Interim
,0.0,,2017-01-18,0.3258,2017-03-01,,VACF,Interim
,0.0,,2017-04-20,0.46090000000000003,2017-03-04,,VACF,Interim
,0.0,,2017-07-18,0.44310000000000005,2017-03-07,,VACF,Final
,0.0,,2018-01-17,0.3309,2018-02-01,,VACF,Interim
,0.0,,2018-04-18,0.3173,2018-03-04,,VACF,Interim
,0.0,50.8078C FOREIGN SOU RCE; DRP,2017-07-18,0.898775,2017-07-03,2017-07-04,VAE,Final
,0.0,66.788C FOREIGN SOUR CE; DRP,2017-10-17,0.690459,2017-10-02,2017-10-03,VAE,Interim
,0.0,9.2686C FOREIGN SOUR CE; DRP,2018-01-17,0.207443,2018-01-02,2018-01-03,VAE,Interim
,0.0,3.1429C FOREIGN SRC;  DRP,2017-07-18,0.359191,2017-07-03,2017-07-04,VAF,Final
,0.0,5.732442C FOREIGN SR C; DRP,2017-10-17,0.28981,2017-10-02,2017-10-03,VAF,Interim
,0.0,3.0792C FOREIGN SRC;  DRP,2018-01-17,0.42530200000000007,2018-01-02,2018-01-03,VAF,Interim
,0.0,100% TAX DEFERRED; D RP,2017-07-18,0.655181,2017-07-03,2017-07-04,VAP,Final
,0.0,0.013497C FR@30%;21. 807C FOR SRC;DRP,2017-10-17,0.449916,2017-10-02,2017-10-03,VAP,Interim
,0.0,DRP,2018-01-17,0.15532100000000001,2018-01-02,2018-01-03,VAP,Interim
,0.64,28.9381C FRANKED@30% ; 5.851C CFI; DRP,2017-07-18,0.452866,2017-07-03,2017-07-04,VAS,Final
,0.86,86.9393C FRANKED@30% ; 3.4098C CFI; DRP,2017-10-17,1.0088110000000001,2017-10-02,2017-10-03,VAS,Interim
,0.84,57.2439C FRANKED@30% ; 2.3222C CFI; DRP,2018-01-17,0.6809890000000001,2018-01-02,2018-01-03,VAS,Interim
,0.0,0.0581C FOREIGN SRC;  DRP,2017-07-18,1.161793,2017-07-03,2017-07-04,VCF,Final
,0.0,22.61C FOREIGN SRC;  DRP,2017-10-17,1.306183,2017-10-02,2017-10-03,VCF,Interim
,0.0,38.3603C FOREIGN SRC ; DRP,2018-01-17,0.395875,2018-01-02,2018-01-03,VCF,Interim
,0.0,,2012-08-28,0.065,2012-06-25,,VCX,Final
,0.0,,2013-02-28,0.066,2012-12-21,,VCX,Interim
,0.0,,2013-08-28,0.075,2013-06-24,,VCX,Final
,0.0,,2014-02-28,0.075,2013-12-23,,VCX,Interim
,0.0,,2014-08-29,0.078,2014-06-26,,VCX,Final
,0.0,,2014-09-19,0.004,2014-08-27,,VCX,Final
,0.0,,2015-02-25,0.084,2014-12-29,,VCX,Interim
,0.0,,2015-08-27,0.085,2015-06-26,,VCX,Final
,0.0,,2016-02-03,0.08800000000000001,2015-12-29,,VCX,Interim
,0.0,,2016-08-30,0.08900000000000001,2016-06-29,,VCX,Final
,0.0,,2017-02-03,0.087,2016-12-29,,VCX,Interim
,0.0,,2017-08-30,0.086,2017-06-29,2017-06-30,VCX,Final
,0.0,,2018-02-28,0.081,2017-12-28,2017-12-29,VCX,Interim
,0.0,100% FOREIGN SOURCE;  DRP,2017-07-18,0.5724739999999999,2017-07-03,2017-07-04,VEQ,Final
,0.0,15.418737C FOREIGN S OURCE; DRP,2017-10-17,0.154419,2017-10-02,2017-10-03,VEQ,Interim
,0.0,24.8525C FOREIGN SOU RCE; DRP,2018-01-17,0.24869899999999998,2018-01-02,2018-01-03,VEQ,Interim
,0.0,USD 54.1C PER CDI; 1 5% W/H TAX,2017-07-20,0.59245,2017-06-22,2017-06-23,VEU,Interim
,0.0,USD 46.29C PER CDI;  15% W/H TAX,2018-01-23,0.49215,2017-12-21,2017-12-22,VEU,Final
,0.0,US15.63C PER CDI; 15 % W/H TAX; EST$A,2018-04-26,0.171559,2018-03-26,2018-03-27,VEU,Interim
,0.0,DRP,2017-07-18,0.34969,2017-07-03,2017-07-04,VGB,Final
,0.0,DRP,2017-10-17,0.257579,2017-10-02,2017-10-03,VGB,Interim
,0.0,DRP,2018-01-17,0.354627,2018-01-02,2018-01-03,VGB,Interim
,0.0,100% FOREIGN SOURCE;  DRP,2017-07-18,0.26331,2017-07-03,2017-07-04,VGE,Final
,0.0,54.6074C FOREIGN SRC ; DRP,2017-10-17,0.555631,2017-10-02,2017-10-03,VGE,Interim
,0.0,22.5539C FOREIGN SRC ; DRP,2018-01-17,0.235353,2018-01-02,2018-01-03,VGE,Interim
,0.0,50.4783C FOREIGN SOU RCE; DRP,2017-07-18,0.985136,2017-07-03,2017-07-04,VGS,Final
,0.0,23.71236C FOREIGN SO URCE; DRP,2017-10-17,0.237575,2017-10-02,2017-10-03,VGS,Interim
,0.0,30.3391C FOREIGN SOU RCE; DRP,2018-01-17,0.303604,2018-01-02,2018-01-03,VGS,Interim
,0.17,28.1525C FRANKED@30% ;1.924C CFI;DRP,2017-07-18,1.6878,2017-07-03,2017-07-04,VHY,Final
,0.94,121.757C FRANKED@30% ;3.18C CFI;DRP,2017-10-17,1.298604,2017-10-02,2017-10-03,VHY,Interim
,0.9,59.7638C FRANKED@30% ; 0.3331C CFI; DRP,2018-01-17,0.666263,2018-01-02,2018-01-03,VHY,Interim
,0.0,DRP,2017-07-18,0.652296,2017-07-03,2017-07-04,VIF,Final
,0.0,14.6149C FOREIGN SRC ; DRP,2017-10-17,1.109713,2017-10-02,2017-10-03,VIF,Interim
,0.0,23.8741C FOREIGN SRC ; DRP,2018-01-17,0.253602,2018-01-02,2018-01-03,VIF,Interim
,0.78,26.483C FRANKED@30%; 1.56C TAX DEF;DRP,2017-07-18,0.337841,2017-07-03,2017-07-04,VLC,Final
,0.91,108.518C FR@30%; 2.5 367C CFI; DRP,2017-10-17,1.1909399999999999,2017-10-02,2017-10-03,VLC,Interim
,0.89,51.7953C FR@30%; 6.2 719C CFI; DRP,2018-01-17,0.582887,2018-01-02,2018-01-03,VLC,Interim
,0.27,38.7569C FRANKED@30% ;9.16C TAXDEF;DRP,2017-07-18,1.442925,2017-07-03,2017-07-04,VSO,Final
,0.77,44.2571C FR@30%; 2.4 728C CFI; DRP,2018-01-17,0.573724,2018-01-02,2018-01-03,VSO,Interim
,0.0,USD 57.5C PER CDI; 1 5% W/H TAX,2017-07-20,0.62985,2017-06-22,2017-06-23,VTS,Interim
,0.0,USD 55.3C PER CDI; 1 5% W/H TAX,2017-10-20,0.59415,2017-09-22,2017-09-25,VTS,Interim
,0.0,USD 67.3C PER CDI;15 % W/H TAX,2018-01-23,0.7157,2017-12-21,2017-12-22,VTS,Final
,0.0,US 56.61C PER CDI; 1 5% W/H TAX; EST$A,2018-04-23,0.624672,2018-03-22,2018-03-23,VTS,Interim
,0.0,,2017-06-02,0.0528,2017-01-19,,VVR,Final
,0.0,2.52842C TAX DEFERRE D,2017-11-08,0.066,2017-07-25,2017-07-26,VVR,Interim
,0.0,,2018-02-15,0.066,2018-01-31,2018-02-01,VVR,Final
,1.0,,2009-07-20,0.02,2009-06-07,,WAA,Final
,1.0,,2010-02-26,0.03,2010-02-15,,WAA,Interim
,1.0,,2010-09-24,0.03,2010-09-13,,WAA,Final
,1.0,,2011-03-31,0.04,2011-03-17,,WAA,Interim
,1.0,,2011-09-30,0.04,2011-09-19,,WAA,Final
,1.0,,2012-10-19,0.045,2012-08-10,,WAA,Final
,1.0,,2012-04-24,0.045,2012-11-04,,WAA,Interim
,1.0,,2013-04-19,0.0475,2013-08-04,,WAA,Interim
,1.0,,2013-04-10,0.0475,2013-09-23,,WAA,Final
,1.0,,2014-10-24,0.048,2014-10-13,,WAA,Final
,1.0,,2014-04-30,0.048,2014-11-04,,WAA,Interim
,0.0,,2015-01-06,0.04,2015-05-21,,WAA,Capital Return
,1.0,,2015-10-30,0.025,2015-10-19,,WAA,Final
,1.0,,2016-04-29,0.025,2016-04-13,,WAA,Interim
,1.0,,2016-10-28,0.025,2016-10-17,,WAA,Final
,1.0,,2017-05-26,0.0275,2017-05-16,,WAA,Interim
,1.0,2.75C FRANKED @30%;  DRP,2017-10-27,0.0275,2017-10-17,2017-10-18,WAA,Final
,1.0,,2018-04-27,0.0285,2018-12-04,,WAA,Interim
,1.0,,2000-03-31,0.02,2000-03-15,,WAM,Interim
,1.0,,2000-10-30,0.02,2000-10-16,,WAM,Final
,1.0,,2000-10-30,0.08,2000-10-16,,WAM,Special Cash
,1.0,,2001-02-04,0.03,2001-03-16,,WAM,Interim
,1.0,,2001-02-11,0.03,2001-10-19,,WAM,Final
,1.0,,2001-02-11,0.08,2001-10-19,,WAM,Special Cash
,1.0,,2002-04-19,0.04,2002-05-04,,WAM,Interim
,1.0,,2002-07-11,0.04,2002-10-25,,WAM,Final
,1.0,,2002-07-11,0.04,2002-10-25,,WAM,Special Cash
,1.0,,2003-04-18,0.04,2003-07-04,,WAM,Interim
,1.0,,2003-06-11,0.04,2003-10-24,,WAM,Final
,1.0,,2004-04-27,0.05,2004-04-13,,WAM,Interim
,1.0,,2004-11-29,0.05,2004-11-15,,WAM,Final
,1.0,,2005-10-17,0.06,2005-04-10,,WAM,Final
,1.0,,2005-04-29,0.06,2005-04-14,,WAM,Interim
,1.0,,2006-04-28,0.07,2006-04-13,,WAM,Interim
,1.0,,2006-10-27,0.07,2006-10-16,,WAM,Final
,1.0,,2007-04-27,0.08,2007-04-16,,WAM,Interim
,1.0,,2007-10-26,0.08,2007-10-15,,WAM,Final
,1.0,,2008-11-03,0.08,2008-02-29,,WAM,Interim
,1.0,,2009-08-17,0.04,2009-07-08,,WAM,Final
,1.0,,2010-09-17,0.04,2010-06-09,,WAM,Final
,1.0,,2010-02-25,0.04,2010-12-02,,WAM,Interim
,1.0,,2011-09-15,0.05,2011-02-09,,WAM,Final
,1.0,,2011-11-03,0.05,2011-02-28,,WAM,Interim
,1.0,,2012-03-23,0.055,2012-09-03,,WAM,Interim
,1.0,,2012-09-28,0.055,2012-09-17,,WAM,Final
,1.0,,2013-10-18,0.06,2013-04-10,,WAM,Final
,1.0,,2013-04-30,0.06,2013-04-17,,WAM,Interim
,1.0,,2014-03-31,0.065,2014-03-18,,WAM,Interim
,1.0,,2014-10-17,0.065,2014-07-10,,WAM,Final
,1.0,,2015-04-30,0.07,2015-04-20,,WAM,Interim
,1.0,,2015-10-30,0.07,2015-10-19,,WAM,Final
,1.0,,2016-05-13,0.0725,2016-04-27,,WAM,Interim
,1.0,,2016-10-28,0.0725,2016-10-17,,WAM,Final
,1.0,,2017-04-28,0.075,2017-04-13,,WAM,Interim
,1.0,7.5C FRANKED @ 30%;  DRP,2017-10-27,0.075,2017-10-17,2017-10-18,WAM,Final
,1.0,,2018-04-27,0.0775,2018-12-04,,WAM,Interim
,1.0,,2004-04-27,0.01,2004-04-13,,WAX,Interim
,1.0,,2004-11-29,0.015,2004-11-15,,WAX,Final
,1.0,,2005-10-17,0.02,2005-04-10,,WAX,Final
,1.0,,2005-05-26,0.02,2005-12-05,,WAX,Interim
,1.0,,2006-11-24,0.025,2006-11-13,,WAX,Final
,1.0,,2006-05-26,0.025,2006-12-05,,WAX,Interim
,1.0,,2007-04-27,0.0275,2007-04-16,,WAX,Interim
,1.0,,2007-10-26,0.0275,2007-10-15,,WAX,Final
,1.0,,2008-04-28,0.03,2008-04-14,,WAX,Interim
,1.0,,2008-10-24,0.02,2008-10-13,,WAX,Final
,1.0,,2009-03-13,0.02,2009-02-03,,WAX,Interim
,1.0,,2009-10-30,0.02,2009-10-20,,WAX,Final
,1.0,,2010-12-03,0.026000000000000002,2010-01-03,,WAX,Interim
,1.0,,2010-10-29,0.04,2010-10-18,,WAX,Final
,1.0,,2011-03-28,0.03,2011-03-15,,WAX,Interim
,1.0,,2011-10-21,0.03,2011-10-10,,WAX,Final
,1.0,,2012-10-19,0.0325,2012-08-10,,WAX,Final
,1.0,,2012-04-23,0.0325,2012-10-04,,WAX,Interim
,1.0,,2013-04-19,0.035,2013-08-04,,WAX,Interim
,1.0,,2013-10-31,0.035,2013-10-18,,WAX,Final
,1.0,,2014-10-24,0.0375,2014-10-13,,WAX,Final
,1.0,,2014-04-30,0.0375,2014-11-04,,WAX,Interim
,1.0,,2015-05-28,0.04,2015-05-18,,WAX,Interim
,1.0,,2015-10-23,0.04,2015-12-10,,WAX,Final
,1.0,,2016-04-29,0.0425,2016-04-13,,WAX,Interim
,1.0,,2016-10-28,0.0425,2016-10-17,,WAX,Final
,1.0,,2017-04-21,0.045,2017-06-04,,WAX,Interim
,1.0,4.5C FRANKED @30%; D RP,2017-10-27,0.045,2017-10-17,2017-10-18,WAX,Final
,1.0,,2018-04-27,0.0475,2018-12-04,,WAX,Interim
,1.0,,2016-04-29,0.01,2016-07-04,,WDE,Interim
,1.0,,2016-09-30,0.02,2016-09-09,,WDE,Final
,1.0,,2017-09-29,0.01,2017-08-09,,WDE,Final
,1.0,2C FRANKED @ 27.5%;  DRP,2018-04-20,0.02,2018-03-28,2018-03-29,WDE,Interim
,0.5,,2004-08-31,0.1358,2004-05-07,,WFD,Final
,0.5,,2004-03-30,0.1534,2004-11-03,,WFD,Interim
,0.0,,2005-02-28,0.52,2005-08-02,,WFD,Final
,0.13,,2005-08-31,0.5107,2005-09-08,,WFD,Interim
,0.07,,2006-02-28,0.555,2006-07-02,,WFD,Final
,0.0,,2006-08-31,0.545,2006-09-08,,WFD,Interim
,0.0,,2007-02-28,0.52,2007-07-02,,WFD,Final
,0.0,,2007-08-31,0.5325,2007-08-08,,WFD,Interim
,0.0,,2008-02-29,0.5325,2008-11-02,,WFD,Final
,0.0,,2008-08-29,0.5325,2008-11-08,,WFD,Interim
,0.0,,2009-02-27,0.5325,2009-02-02,,WFD,Final
,0.0,,2009-08-31,0.47,2009-11-08,,WFD,Interim
,0.0,,2010-02-26,0.47,2010-05-02,,WFD,Final
,0.0,,2010-08-31,0.32,2010-10-08,,WFD,Interim
,0.0,,2011-02-28,0.3156,2011-08-02,,WFD,Final
,0.0,,2011-08-31,0.242,2011-10-08,,WFD,Interim
,0.0,,2012-08-31,0.2475,2012-08-13,,WFD,Interim
,0.0,,2012-02-29,0.242,2012-09-02,,WFD,Final
,0.0,,2013-02-28,0.2475,2013-08-02,,WFD,Final
,0.0,,2013-08-30,0.255,2013-09-08,,WFD,Interim
,0.0,,2014-08-29,0.2625,2014-06-25,,WFD,Interim
,0.31,,2014-02-28,0.255,2014-07-02,,WFD,Final
,0.0,,2015-08-31,0.17,2015-08-13,,WFD,Interim
,0.0,,2015-02-27,0.1585,2015-11-02,,WFD,Interim
,0.0,,2016-02-29,0.1765,2016-11-02,,WFD,Final
,0.0,,2016-08-31,0.1628,2016-11-08,,WFD,Interim
,0.0,,2017-02-28,0.1643,2017-02-13,,WFD,Final
,0.0,,2017-08-31,0.1616,2017-11-08,,WFD,Interim
,0.0,US12.75C;AUD12.03C T AX DEF;3.33C FRN SRC,2018-02-28,0.1625,2018-02-13,2018-02-14,WFD,Final
,0.0,,1979-11-16,0.075,1979-05-11,,WHF,Interim
,0.0,,1980-07-11,0.075,1980-10-28,,WHF,Interim
,0.0,,1980-05-19,0.075,1980-12-05,,WHF,Final
,0.0,,1981-09-11,0.075,1981-02-11,,WHF,Interim
,0.0,,1981-05-18,0.075,1981-11-05,,WHF,Final
,0.0,,1984-05-28,0.01,1984-05-15,,WHF,Final
,0.0,,1984-11-26,0.01,1984-11-13,,WHF,Interim
,0.0,,1985-05-17,0.01,1985-06-05,,WHF,Final
,0.0,,1985-11-22,0.01,1985-12-11,,WHF,Interim
,0.0,,1986-05-16,0.01,1986-05-05,,WHF,Final
,0.0,,1986-11-21,0.01,1986-11-11,,WHF,Interim
,1.0,,1987-11-20,0.01,1987-10-11,,WHF,Interim
,0.0,,1987-05-22,0.01,1987-11-05,,WHF,Final
,1.0,,1988-05-24,0.01,1988-11-05,,WHF,Final
,1.0,,1988-11-25,0.012,1988-11-15,,WHF,Interim
,1.0,,1989-03-31,0.042,1989-03-24,,WHF,Interim
,1.0,,1989-06-11,0.02,1989-05-10,,WHF,Interim
,1.0,,1990-05-25,0.026000000000000002,1990-05-14,,WHF,Final
,1.0,,1990-11-23,0.023,1990-12-11,,WHF,Interim
,1.0,,1991-05-24,0.024,1991-05-13,,WHF,Final
,1.0,,1991-11-29,0.024,1991-11-18,,WHF,Interim
,1.0,,1992-05-28,0.025,1992-05-15,,WHF,Final
,1.0,,1992-11-30,0.025,1992-11-17,,WHF,Interim
,1.0,,1993-05-31,0.026000000000000002,1993-05-17,,WHF,Final
,1.0,,1993-11-30,0.026000000000000002,1993-11-16,,WHF,Interim
,1.0,,1994-01-06,0.027000000000000003,1994-05-18,,WHF,Final
,1.0,,1994-11-30,0.027999999999999997,1994-11-16,,WHF,Interim
,1.0,,1995-05-31,0.028999999999999998,1995-05-17,,WHF,Final
,1.0,,1995-11-29,0.03,1995-11-16,,WHF,Interim
,1.0,,1996-05-31,0.032,1996-05-20,,WHF,Final
,1.0,,1996-11-28,0.033,1996-11-18,,WHF,Interim
,1.0,,1997-05-30,0.035,1997-05-21,,WHF,Final
,1.0,,1997-11-27,0.037000000000000005,1997-11-17,,WHF,Interim
,1.0,,1998-02-06,0.04,1998-05-18,,WHF,Final
,1.0,,1998-04-12,0.055,1998-11-17,,WHF,Interim
,1.0,,1999-02-06,0.06,1999-07-05,,WHF,Final
,1.0,,1999-01-12,0.06,1999-11-17,,WHF,Interim
,1.0,,2000-06-16,0.063,2000-01-06,,WHF,Final
,1.0,,2001-06-15,0.063,2001-01-06,,WHF,Final
,0.0,,2001-05-12,0.063,2001-11-20,,WHF,Interim
,1.0,,2002-06-13,0.063,2002-05-31,,WHF,Final
,1.0,,2002-11-26,0.063,2002-11-13,,WHF,Interim
,1.0,,2003-10-06,0.063,2003-05-28,,WHF,Final
,1.0,,2003-11-27,0.063,2003-11-17,,WHF,Interim
,1.0,,2004-10-11,0.068,2004-01-11,,WHF,Interim
,1.0,,2004-06-25,0.063,2004-11-06,,WHF,Final
,1.0,,2005-06-21,0.07,2005-07-06,,WHF,Final
,1.0,,2005-11-17,0.07200000000000001,2005-07-11,,WHF,Interim
,1.0,,2006-11-13,0.078,2006-01-11,,WHF,Interim
,1.0,,2006-06-22,0.077,2006-09-06,,WHF,Final
,1.0,,2007-11-19,0.08,2007-02-11,,WHF,Interim
,1.0,,2007-05-16,0.079,2007-04-05,,WHF,Final
,1.0,,2008-05-19,0.081,2008-04-29,,WHF,Final
,1.0,,2008-11-28,0.085,2008-10-11,,WHF,Interim
,1.0,,2009-10-06,0.085,2009-05-19,,WHF,Final
,1.0,,2009-07-12,0.085,2009-11-17,,WHF,Interim
,1.0,,2010-05-31,0.085,2010-11-05,,WHF,Final
,1.0,,2010-07-12,0.085,2010-11-16,,WHF,Interim
,1.0,,2011-04-29,0.085,2011-05-04,,WHF,Final
,1.0,,2011-12-12,0.085,2011-11-21,,WHF,Interim
,1.0,,2012-06-06,0.085,2012-05-15,,WHF,Final
,1.0,,2012-12-12,0.085,2012-11-20,,WHF,Interim
,1.0,,2013-11-06,0.085,2013-05-17,,WHF,Final
,1.0,,2013-12-12,0.085,2013-11-21,,WHF,Interim
,1.0,,2014-06-13,0.085,2014-05-26,,WHF,Final
,1.0,,2014-12-12,0.085,2014-11-20,,WHF,Interim
,1.0,,2015-12-06,0.085,2015-05-22,,WHF,Final
,1.0,,2015-11-12,0.085,2015-11-20,,WHF,Interim
,1.0,,2016-06-14,0.085,2016-05-27,,WHF,Final
,1.0,,2016-12-12,0.085,2016-11-24,,WHF,Interim
,1.0,,2017-06-13,0.085,2017-05-26,,WHF,Final
,1.0,8.75C FRANKED@30%; D RP & BSP,2017-12-12,0.0875,2017-11-24,2017-11-27,WHF,Interim
